"Id","DiffId","ProjId","Language","ProjName","CommitSha","FileName","FileLengthBefore","FileLengthAfter","nDeletes","nInserts","nEdits","EditScript","RunTime1","RunTime2","RunTime3","RunTime4","RunTime5","RunTime6","RunTime7","RunTime8","RunTime9","RunTime10","RunTime"
"5801","1378","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Lists.java","503","505","3","5","8","['@@ -22,3 +21,0 @@', '@@ -40,0 +38,4 @@', '@@ -46,0 +48 @@']","0.0669882","0.047463","0.0502507","0.0528272","0.0481836","0.0478626","0.0490664","0.0594295","0.0480822","0.0558554","0.0496586"
"5802","2318","4","Python","home-assitant","0152b36032c267c3800b564cf2bd2f2196e8b4b7","views.py","85","85","1","1","2","['@@ -16 +16 @@']","0.0785893","0.0479085","0.046685","0.0468376","0.0477641","0.0486162","0.0546034","0.0482646","0.0484248","0.0493291","0.0483447"
"5803","585","26","XML","protobuf","d9d1da95c6a4b95339b23ab22ddbe0611b5fccad","pom.xml","217","217","2","2","4","['@@ -13 +13 @@', '@@ -151 +151 @@']","0.0682411","0.051805","0.0508686","0.0461688","0.0515869","0.0504931","0.0468322","0.0501132","0.0539029","0.0518605","0.0512277"
"5804",,"4","Python","home-assitant","04f648c27cadbb010511cd150dc325dc28117db2","chooser.py","37","39","8","10","18","['@@ -0,0 +1,2 @@', '@@ -1,0 +4 @@', '@@ -4 +6,0 @@', '@@ -10,2 +12,2 @@', '@@ -29,2 +31,2 @@', '@@ -35,3 +37,3 @@']","0.0706271",,,,,,,,,,
"5805","1379","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","MapDifference.java","109","110","0","1","1","['@@ -28,0 +29 @@']","0.0759737","0.0467372","0.0564502","0.0558957","0.0532206","0.0540538","0.053563","0.0501332","0.0476223","0.0535554","0.0535592"
"5806","586","26","XML","protobuf","dbed8a015421826d8de7f65f09674fbf0605c317","pom.xml","189","189","1","1","2","['@@ -14 +14 @@']","0.0747903","0.04612","0.0495842","0.0523549","0.0557102","0.0473101","0.0492481","0.0476155","0.0480921","0.0502005","0.0494162"
"5807","2320","4","Python","home-assitant","04f648c27cadbb010511cd150dc325dc28117db2","embeds.py","40","51","4","15","19","['@@ -2 +1,0 @@', '@@ -3,0 +3,3 @@', '@@ -26,2 +28,11 @@', '@@ -40 +51 @@']","0.0876678","0.0525999","0.0521716","0.0533474","0.0545679","0.0472865","0.0529652","0.0472869","0.0512406","0.051555","0.0523858"
"5808",,"14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","MapMaker.java","1118","1119","0","1","1","['@@ -94,0 +95 @@']","0.0881352",,,,,,,,,,
"5809","587","26","XML","protobuf","df5481c6b38b147e7eeb657d2bd1afdff77ec3ee","pom.xml","217","217","2","2","4","['@@ -13 +13 @@', '@@ -151 +151 @@']","0.079672","0.0474403","0.0486943","0.0468037","0.0497999","0.0520364","0.0477129","0.0525173","0.0473956","0.0480569","0.0483756"
"5810","2321","4","Python","home-assitant","04f648c27cadbb010511cd150dc325dc28117db2","embed_filters.py","21","21","1","1","2","['@@ -1 +0,0 @@', '@@ -3,0 +3 @@']","0.075598","0.0517098","0.0472232","0.0497051","0.0485111","0.0483535","0.0553396","0.0475045","0.0467295","0.0484754","0.0484933"
"5811",,"14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Maps.java","1334","1360","2","28","30","['@@ -23,2 +22,0 @@', '@@ -49,0 +48,3 @@', '@@ -56,0 +58 @@', '@@ -1333,0 +1336,24 @@']","0.0786284",,,,,,,,,,
"5812",,"26","XML","protobuf","e841bac4fcf47f809e089a70d5f84ac37b3883df","pom.xml","342","347","0","5","5","['@@ -297,0 +298 @@', '@@ -298,0 +300 @@', '@@ -303,0 +306 @@', '@@ -306,0 +310 @@', '@@ -318,0 +323 @@']","0.0760636",,,,,,,,,,
"5813","2322","4","Python","home-assitant","04f648c27cadbb010511cd150dc325dc28117db2","format.py","26","28","3","5","8","['@@ -1,2 +1,2 @@', '@@ -4,0 +5,2 @@', '@@ -26 +28 @@']","0.0695843","0.0512209","0.0541193","0.112589","0.0561732","0.0558356","0.0745927","0.0469369","0.0509317","0.0597048","0.0560044"
"5814","1382","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Multimap.java","262","263","0","1","1","['@@ -55,0 +56 @@']","0.0693556","0.0471611","0.0485571","0.0523039","0.0519262","0.054703","0.0549132","0.0528071","0.0486411","0.0606991","0.0525555"
"5815","589","26","XML","protobuf","ea75323710c34e73e02288211a0edbcf9c6a765f","pom.xml","175","175","1","1","2","['@@ -13 +13 @@']","0.079011","0.0497317","0.047109","0.0513256","0.0484463","0.0519017","0.046956","0.0502139","0.0463452","0.0468796","0.049089"
"5816",,"14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Multimaps.java","1227","1228","0","1","1","['@@ -52,0 +53 @@']","0.0779441",,,,,,,,,,
"5817",,"4","Python","home-assitant","04f648c27cadbb010511cd150dc325dc28117db2","forms.py","15","15","1","1","2","['@@ -15 +15 @@']","0.0847098",,,,,,,,,,
"5818","590","26","XML","protobuf","eb37551ae4fbb491f7670bf4175cb43bbc649fe0","pom.xml","84","92","1","9","10","['@@ -63,0 +64,8 @@', '@@ -81 +89 @@']","0.0784313","0.0462594","0.0538173","0.0483638","0.0487364","0.0475305","0.0468066","0.0485785","0.047637","0.0515532","0.0484711"
"5819","1384","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Multiset.java","403","404","0","1","1","['@@ -73,0 +74 @@']","0.0716081","0.0474819","0.0543999","0.0476192","0.0522035","0.0752083","0.0571194","0.0585587","0.052328","0.0568932","0.0556465"
"5820",,"4","Python","home-assitant","04f648c27cadbb010511cd150dc325dc28117db2","models.py","27","27","1","1","2","['@@ -27 +27 @@']","0.0769038",,,,,,,,,,
"5821","591","26","XML","protobuf","ebcda12102f2beaa630a81f5675854abb44746c1","package.xml","74","74","1","1","2","['@@ -16 +16 @@']","0.0715372","0.0515149","0.0468606","0.0551267","0.0560369","0.0517659","0.0515951","0.0506726","0.048078","0.0485046","0.051555"
"5822",,"14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Multisets.java","397","471","0","74","74","['@@ -38,0 +39 @@', '@@ -324,0 +326,73 @@']","0.0730788",,,,,,,,,,
"5823","2325","4","Python","home-assitant","04f648c27cadbb010511cd150dc325dc28117db2","tests.py","9","9","2","2","4","['@@ -1 +0,0 @@', '@@ -3,0 +3 @@', '@@ -9 +9 @@']","0.0758299","0.0468461","0.0530988","0.0498954","0.0517066","0.0517925","0.0649698","0.0513711","0.0468616","0.0672644","0.0517495"
"5824","592","26","XML","protobuf","ebcda12102f2beaa630a81f5675854abb44746c1","pom.xml","118","118","1","1","2","['@@ -9 +9 @@']","0.0804499","0.0470336","0.051778","0.0497507","0.0484695","0.0468533","0.0470486","0.0473631","0.0484375","0.0510469","0.0484535"
"5825","1386","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","MutableClassToInstanceMap.java","94","97","10","13","23","['@@ -26,0 +27 @@', '@@ -84,10 +85,12 @@']","0.0758025","0.0468613","0.0481075","0.0531693","0.0517029","0.0554079","0.048389","0.0529433","0.0476166","0.0591842","0.0523231"
"5826",,"4","Python","home-assitant","04f648c27cadbb010511cd150dc325dc28117db2","urls.py","7","8","1","2","3","['@@ -4 +4,2 @@']","0.0732674",,,,,,,,,,
"5827","593","26","XML","protobuf","ec0c9e4a03f17810a2c641e55f011a2a24603ae8","pom.xml","217","217","1","1","2","['@@ -151 +151 @@']","0.0701833","0.0515116","0.0482384","0.0567383","0.0521775","0.0560476","0.0508885","0.0507054","0.0466227","0.048559","0.0512001"
"5828","1387","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","ObjectArrays.java","175","176","4","5","9","['@@ -29,0 +30 @@', '@@ -68,2 +69,2 @@', '@@ -85 +86 @@', '@@ -107 +108 @@']","0.06917","0.045813","0.0554598","0.0475566","0.0494321","0.0520225","0.0514101","0.0545587","0.0464048","0.0556265","0.0517163"
"5829","2327","4","Python","home-assitant","0decab0996548efb50187389c532b63dcf200512","0002_initial_data.py","138","138","1","1","2","['@@ -11 +11 @@']","0.0675726","0.0530754","0.0526898","0.0484883","0.0526279","0.0501469","0.0569354","0.0481415","0.0512425","0.0562609","0.0526588"
"5830","594","26","XML","protobuf","ef9acc464db9c897e617e3d7b35f99bcb321b21a","pom.xml","205","205","1","1","2","['@@ -13 +13 @@']","0.0684505","0.0520715","0.0520239","0.0505067","0.0494228","0.0471887","0.0527622","0.0465192","0.047722","0.0465633","0.0499647"
"5831","1388","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Objects.java","69","169","0","100","100","['@@ -19,0 +20 @@', '@@ -20,0 +22 @@', '@@ -21,0 +24 @@', '@@ -28,0 +32 @@', '@@ -68,0 +73,96 @@']","0.0701233","0.0471451","0.0472453","0.0538073","0.0530394","0.0556062","0.0614561","0.0551609","0.0533391","0.0475244","0.0535732"
"5832","2328","4","Python","home-assitant","192a05d15ff41c83c66ecc00e30a206e7f92fd3a","edit_handlers.py","639","639","5","5","10","['@@ -113 +113 @@', '@@ -129 +129 @@', '@@ -132 +132 @@', '@@ -134 +134 @@', '@@ -169 +169 @@']","0.0714687","0.0485088","0.0567604","0.0547701","0.0566067","0.0496675","0.0524016","0.048072","0.0462133","0.0544083","0.0534049"
"5833",,"26","XML","protobuf","efd4009487b6367cc21bee8e63d52a5af74497eb","pom.xml","165","225","2","62","64","['@@ -13 +13 @@', '@@ -159 +159 @@', '@@ -164,0 +165,60 @@']","0.0780017",,,,,,,,,,
"5834","2329","4","Python","home-assitant","1a7001c8b2a90585c37da286f17abb1c6c9d6136","search.py","243","243","1","1","2","['@@ -57 +57 @@']","0.0819797","0.0496836","0.0502889","0.0480846","0.0490471","0.052963","0.0531202","0.0533745","0.0459719","0.0493379","0.0499863"
"5835","1389","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Ordering.java","474","577","0","103","103","['@@ -28,0 +29 @@', '@@ -29,0 +31,3 @@', '@@ -53,0 +58 @@', '@@ -173,0 +179,69 @@', '@@ -256,0 +331,29 @@']","0.0969987","0.0469991","0.0536361","0.0498642","0.0509937","0.0512079","0.0533084","0.0594417","0.0522324","0.0510656","0.0517201"
"5836","2330","4","Python","home-assitant","1be6e3bddf477fb4db3aaddd46005caff98f712a","0002_initial_data.py","138","138","1","1","2","['@@ -24 +24 @@']","0.0689178","0.0501025","0.0498013","0.0529807","0.0544509","0.0483469","0.0571053","0.0477933","0.0489363","0.0487519","0.0499519"
"5837","1390","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","PeekingIterator.java","62","63","0","1","1","['@@ -27,0 +28 @@']","0.0667888","0.0462042","0.0488974","0.055984","0.0562173","0.0659556","0.0500887","0.0544955","0.0463954","0.0478785","0.0522921"
"5838","597","26","XML","protobuf","f9f3c35eb36b208d99a85a21c05767dfd36f2968","pom.xml","115","115","1","1","2","['@@ -9 +9 @@']","0.069872","0.0517593","0.0484938","0.0484281","0.0501299","0.0482086","0.0485799","0.0472512","0.0497302","0.0467187","0.0485368"
"5839","2331","4","Python","home-assitant","25819c4ca48ab5695eb765a930c1d3ccd40c672b","editorspicks.py","131","131","2","2","4","['@@ -6,2 +6,2 @@']","0.0718611","0.0470655","0.053301","0.0552879","0.0481964","0.0526025","0.0563437","0.0579396","0.0461498","0.0474549","0.0529517"
"5840","1391","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Platform.java","38","59","0","21","21","['@@ -37,0 +38,21 @@']","0.074669","0.0473231","0.0539277","0.0483698","0.0478147","0.0506289","0.0538634","0.0552319","0.0505622","0.0466219","0.0505956"
"5841","598","26","XML","protobuf","fa527024088bd3d8f3deb04aef47b4d0e2c84793","pom.xml","189","215","0","26","26","['@@ -153,0 +154,26 @@']","0.0815201","0.0472412","0.0479284","0.0480617","0.0507675","0.0475495","0.0504121","0.047313","0.050102","0.0466395","0.047995"
"5842","2332","4","Python","home-assitant","25819c4ca48ab5695eb765a930c1d3ccd40c672b","views.py","129","129","1","1","2","['@@ -7 +7 @@']","0.08793","0.051478","0.0486395","0.0556186","0.0551417","0.04971","0.0536051","0.0573211","0.0480127","0.0485042","0.0525416"
"5843","1392","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Preconditions.java","403","434","0","31","31","['@@ -21,0 +22 @@', '@@ -54,0 +56 @@', '@@ -228,0 +231,29 @@']","0.0865119","0.0473905","0.0500966","0.0542553","0.0523779","0.0577609","0.048988","0.0506798","0.0471616","0.051563","0.0511214"
"5844","599","26","XML","protobuf","fac876dc7b51d6a64d45c7ddd13a72f00707902f","package.xml","74","75","5","6","11","['@@ -13 +13 @@', '@@ -17 +17 @@', '@@ -60,2 +60,2 @@', '@@ -67 +67,2 @@']","0.076714","0.0482824","0.0477888","0.0590843","0.0554807","0.0554274","0.0525927","0.0521973","0.0489358","0.0464224","0.052395"
"5845","2333","4","Python","home-assitant","2f1663157ec13b0a6680ccfd8a01eebf8c092a24","rich_text.py","219","219","1","1","2","['@@ -86 +86 @@']","0.0730137","0.0464978","0.0526614","0.0509425","0.0476403","0.0554267","0.0576134","0.0511164","0.0509437","0.0499099","0.0510301"
"5846","1393","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Predicate.java","62","63","0","1","1","['@@ -31,0 +32 @@']","0.0713569","0.046792","0.0571682","0.0476503","0.0470018","0.0565758","0.0547721","0.0512102","0.0482416","0.0475053","0.0497259"
"5847","600","26","XML","protobuf","fb7a7c5f1f9cae5957e412c094fabc0942e2517e","pom.xml","118","118","1","1","2","['@@ -9 +9 @@']","0.0724211","0.0517284","0.0534072","0.0486695","0.0497245","0.0481448","0.0498244","0.0473761","0.0550862","0.0467452","0.0497744"
"5848","2334","4","Python","home-assitant","30dea1ca1becbcfbcc1ce37858b493bddb659205","urls.py","68","68","8","8","16","['@@ -10,3 +10,3 @@', '@@ -15 +15 @@', '@@ -18 +18 @@', '@@ -21 +21 @@', '@@ -66,2 +66,2 @@']","0.0766059","0.0527266","0.0490542","0.0597076","0.0530799","0.0485454","0.052704","0.0488064","0.0460148","0.0494058","0.0510549"
"5849","1394","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Predicates.java","554","555","0","1","1","['@@ -38,0 +39 @@']","0.0772678","0.0473763","0.0508066","0.054447","0.0551213","0.0513811","0.04968","0.0534357","0.0484864","0.0495831","0.0510939"
"5850","601","26","XML","protobuf","fb96026b8deb79aa023c9f5c460582e8fea8f331","pom.xml","225","234","0","9","9","['@@ -141,0 +142,9 @@']","0.0822331","0.0474538","0.0487701","0.055505","0.0568793","0.0526328","0.0526934","0.0509767","0.0525066","0.0469283","0.0525697"
"5851","1395","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","RegularImmutableList.java","227","235","3","11","14","['@@ -35 +35 @@', '@@ -70 +70 @@', '@@ -80 +80 @@', '@@ -226,0 +227,8 @@']","0.0760493","0.0462401","0.0559168","0.0475269","0.0486791","0.0556799","0.0527009","0.0507948","0.0473511","0.0512417","0.0510182"
"5852","2335","4","Python","home-assitant","34e5fc0574416baa498e6fb4a426742c9da44fa4","setup.py","13","13","1","1","2","['@@ -6 +6 @@']","0.0860081","0.0468556","0.0515755","0.0524918","0.0499191","0.0541297","0.0587095","0.0530211","0.0501966","0.0477503","0.0520337"
"5853","602","26","XML","protobuf","fccb146e3fe437b0df1e9c50d4b8e1080ddb4bd9","pom.xml","174","175","0","1","1","['@@ -115,0 +116 @@']","0.076146","0.0534436","0.0532049","0.0499275","0.0511619","0.0467039","0.0541139","0.0470505","0.0463946","0.0488957","0.0505447"
"5854",,"14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","RegularImmutableMap.java","209","213","3","7","10","['@@ -22,0 +23,2 @@', '@@ -39,0 +42 @@', '@@ -41 +44 @@', '@@ -50 +53,2 @@', '@@ -56 +60 @@']","0.0733236",,,,,,,,,,
"5855","2336","4","Python","home-assitant","351e469b127b88a4d72f3064daa42e25e8d4312b","wagtailadmin_nav.py","73","73","1","1","2","['@@ -64 +64 @@']","0.0736704","0.0514261","0.0482583","0.0568818","0.0526708","0.0479993","0.0555422","0.0479828","0.0467189","0.048859","0.0501425"
"5856","603","26","XML","protobuf","fe06eb62c626122075bb7a5b8f1b010227397dd7","pom.xml","134","134","1","1","2","['@@ -13 +13 @@']","0.0700616","0.0486821","0.0479436","0.0675392","0.0531721","0.0539141","0.0500659","0.0514729","0.0517042","0.0464849","0.0515886"
"5857","1397","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","RegularImmutableSortedSet.java","253","273","4","24","28","['@@ -30 +30 @@', '@@ -32 +32 @@', '@@ -151 +151 @@', '@@ -163 +163 @@', '@@ -252,0 +253,20 @@']","0.0785707","0.0477519","0.0507063","0.0535651","0.0523819","0.06001","0.0906942","0.0506074","0.0458025","0.0525677","0.0524748"
"5858","2337","4","Python","home-assitant","3c091bafded88f5cac5658204e7ddf7fd40ce294","editorspicks.py","94","131","6","43","49","['@@ -3,0 +4 @@', '@@ -4,0 +6,2 @@', '@@ -7,6 +10,40 @@']","0.0793542","0.0506649","0.0534408","0.0504893","0.0479043","0.0515131","0.0587146","0.0485648","0.0467119","0.047976","0.0505771"
"5859","604","26","XML","protobuf","ffe9215140cc65c7622d64b23cb92a9d39744060","pom.xml","340","340","2","2","4","['@@ -13 +13 @@', '@@ -169 +169 @@']","0.0831334","0.0486936","0.0521894","0.0514133","0.0528239","0.0472182","0.051947","0.0475408","0.0495687","0.0520719","0.0516802"
"5860","1398","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Service.java","157","157","1","1","2","['@@ -45 +45 @@']","0.0766349","0.0458199","0.0542598","0.0473893","0.0476113","0.0515994","0.0480294","0.0506319","0.047765","0.0480173","0.0480234"
"5861",,"4","Python","home-assitant","3c091bafded88f5cac5658204e7ddf7fd40ce294","middleware.py","27","26","1","0","1","['@@ -5 +4,0 @@']","0.0753333",,,,,,,,,,
"5862","605","27","XML","sa-token","03f66c6081ec54679a50344fcb583347e8ef2f29","pom.xml","32","32","1","1","2","['@@ -22 +22 @@']","0.0741889","0.050945","0.0476967","0.0534154","0.0569045","0.0530491","0.0542085","0.0497867","0.0471277","0.0466761","0.0519971"
"5863","1399","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","SetMultimap.java","94","95","0","1","1","['@@ -36,0 +37 @@']","0.0721917","0.0465931","0.0467851","0.098004","0.0519371","0.0592615","0.052453","0.0531315","0.0524105","0.0469163","0.0524318"
"5864",,"4","Python","home-assitant","3c091bafded88f5cac5658204e7ddf7fd40ce294","models.py","72","72","1","1","2","['@@ -6 +6 @@']","0.0720993",,,,,,,,,,
"5865","606","27","XML","sa-token","040777be7c4e6eb48268ba18eaa2d1f0f7d2abac","pom.xml","32","32","1","1","2","['@@ -22 +22 @@']","0.0742724","0.0474031","0.0525859","0.0463883","0.0505748","0.0473612","0.0497898","0.0476163","0.0475921","0.0475844","0.0476042"
"5866","2340","4","Python","home-assitant","3c091bafded88f5cac5658204e7ddf7fd40ce294","views.py","85","129","6","50","56","['@@ -4,0 +5 @@', '@@ -5,0 +7 @@', '@@ -15,2 +17,3 @@', '@@ -18,4 +21,15 @@', '@@ -22,0 +37,30 @@']","0.0732525","0.0548339","0.0536887","0.0504024","0.0495972","0.0485578","0.0652405","0.0481393","0.0477033","0.0475989","0.0499998"
"5867",,"14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","Sets.java","729","949","3","223","226","['@@ -20,2 +19,0 @@', '@@ -24,0 +23 @@', '@@ -29,0 +29 @@', '@@ -38,0 +39 @@', '@@ -39,0 +41 @@', '@@ -46,0 +49,3 @@', '@@ -52,0 +58 @@', '@@ -479 +485 @@', '@@ -515,0 +522,2 @@', '@@ -718,0 +727,212 @@']","0.0863688",,,,,,,,,,
"5868","607","27","XML","sa-token","041294e79024c3da337cc3a4d57f167a0765364d","pom.xml","118","119","2","3","5","['@@ -11 +11 @@', '@@ -23,0 +24 @@', '@@ -38 +39 @@']","0.0815259","0.0513064","0.0468345","0.0587334","0.0599564","0.0549004","0.0521965","0.110859","0.0464881","0.0470636","0.0535485"
"5869","2341","4","Python","home-assitant","3e52ae542bd09380d1048f3064603bd515cdf707","edit_handlers.py","639","639","1","1","2","['@@ -16 +16 @@']","0.0787838","0.049569","0.0494726","0.0512437","0.0475087","0.0490569","0.0606798","0.0484186","0.0471004","0.0481995","0.0492648"
"5870",,"14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","SingletonImmutableList.java","118","119","1","2","3","['@@ -21 +20,0 @@', '@@ -28,0 +28,2 @@']","0.0779185",,,,,,,,,,
"5871",,"27","XML","sa-token","0a5c5da4b4f8756ff49218e1dec42196d15da294","pom.xml","24","24","1","1","2","['@@ -19 +19 @@']","0.0755012",,,,,,,,,,
"5872","2342","4","Python","home-assitant","3e52ae542bd09380d1048f3064603bd515cdf707","models.py","701","701","1","1","2","['@@ -10 +10 @@']","0.0730502","0.0477338","0.0608216","0.0561477","0.0534224","0.0557228","0.0580395","0.0487677","0.0500263","0.047166","0.0545726"
"5873","1402","14","Java","google-guava","bbab2ce3c162b244119bdc22a990d7b75fdef0af","SingletonImmutableMap.java","151","153","3","5","8","['@@ -24,0 +25,2 @@', '@@ -45,3 +47,3 @@']","0.069204","0.0495689","0.0538339","0.0574102","0.0512253","0.0553453","0.0515134","0.0502937","0.0485802","0.0772178","0.0526736"
"5874",,"27","XML","sa-token","0a7a8138b3553291c4b30599052d43bd6560db29","pom.xml","118","119","0","1","1","['@@ -23,0 +24 @@']","0.0758415",,,,,,,,,,
