"Id","ProjId","ProjName","CommitSha","FileName","ActionScript","SrcLine","DestLine","BlockLength","nUpdates"
"620","25","okhttp","490019163fb28fc2b0d92373bd81158054adfe34","checkstyle.xml","{'src_line': 7, 'block_length': 3, 'dest_line': 7, 'mode': 'move', 'indent_offset': -2, 'edit_action': 'Move a 3-line block from line 7 to line 7 with moving left 2 whitespaces.', 'move_type': 'h', 'updates': []}","7","7","3","0"
"621","25","okhttp","490019163fb28fc2b0d92373bd81158054adfe34","checkstyle.xml","{'src_line': 16, 'block_length': 3, 'dest_line': 16, 'mode': 'move', 'indent_offset': -2, 'edit_action': 'Move a 3-line block from line 16 to line 16', 'move_type': 'u', 'updates': []}","16","16","3","0"
"622","25","okhttp","490019163fb28fc2b0d92373bd81158054adfe34","checkstyle.xml","{'src_line': 19, 'block_length': 2, 'dest_line': 19, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 2-line block from line 19 to line 19 with moving left 4 whitespaces.', 'move_type': 'u', 'updates': []}","19","19","2","0"
"623","25","okhttp","490019163fb28fc2b0d92373bd81158054adfe34","checkstyle.xml","{'src_line': 21, 'block_length': 4, 'dest_line': 21, 'mode': 'move', 'indent_offset': -2, 'edit_action': 'Move a 4-line block from line 21 to line 21 with moving left 2 whitespaces.', 'move_type': 'u', 'updates': []}","21","21","4","0"
"624","25","okhttp","490019163fb28fc2b0d92373bd81158054adfe34","checkstyle.xml","{'src_line': 25, 'block_length': 2, 'dest_line': 25, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 2-line block from line 25 to line 25 with moving left 4 whitespaces.', 'move_type': 'u', 'updates': []}","25","25","2","0"
"625","25","okhttp","490019163fb28fc2b0d92373bd81158054adfe34","checkstyle.xml","{'src_line': 27, 'block_length': 3, 'dest_line': 27, 'mode': 'move', 'indent_offset': -2, 'edit_action': 'Move a 3-line block from line 27 to line 27 with moving left 2 whitespaces.', 'move_type': 'u', 'updates': []}","27","27","3","0"
"626","25","okhttp","490019163fb28fc2b0d92373bd81158054adfe34","checkstyle.xml","{'src_line': 40, 'block_length': 2, 'dest_line': 100, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 2-line block from line 40 to line 100 with moving left 4 whitespaces.', 'move_type': 'd', 'updates': [[40, 100], [41, 101]]}","40","100","2","0"
"627","25","okhttp","490019163fb28fc2b0d92373bd81158054adfe34","checkstyle.xml","{'src_line': 70, 'block_length': 12, 'dest_line': 71, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 12-line block from line 70 to line 71 with moving left 4 whitespaces.', 'move_type': 'u', 'updates': []}","70","71","12","0"
"628","25","okhttp","490019163fb28fc2b0d92373bd81158054adfe34","checkstyle.xml","{'src_line': 92, 'block_length': 5, 'dest_line': 93, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 5-line block from line 92 to line 93 with moving left 4 whitespaces.', 'move_type': 'u', 'updates': []}","92","93","5","0"
"629","25","okhttp","490019163fb28fc2b0d92373bd81158054adfe34","checkstyle.xml","{'src_line': 102, 'block_length': 21, 'dest_line': 102, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 21-line block from line 102 to line 102 with moving left 4 whitespaces.', 'move_type': 'u', 'updates': [[102, 102], [103, 103]]}","102","102","21","0"
"630","25","okhttp","490019163fb28fc2b0d92373bd81158054adfe34","checkstyle.xml","{'src_line': 125, 'block_length': 6, 'dest_line': 125, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 6-line block from line 125 to line 125 with moving left 4 whitespaces.', 'move_type': 'h', 'updates': []}","125","125","6","0"
"631","25","okhttp","490019163fb28fc2b0d92373bd81158054adfe34","pom.xml","{'src_line': 145, 'block_length': 4, 'dest_line': 114, 'mode': 'move', 'indent_offset': 2, 'edit_action': 'Move a 4-line block from line 145 to line 114 with moving right 2 whitespaces.', 'move_type': 'u', 'updates': []}","145","114","4","0"
"632","25","okhttp","76275fc9733168320d9472b8982c7d38956058fb","pom.xml","{'src_line': 44, 'block_length': 2, 'dest_line': 95, 'mode': 'move', 'indent_offset': 4, 'edit_action': 'Move a 2-line block from line 44 to line 95 with moving right 4 whitespaces.', 'move_type': 'd', 'updates': [[44, 95], [45, 96]]}","44","95","2","0"
"633","25","okhttp","76275fc9733168320d9472b8982c7d38956058fb","pom.xml","{'src_line': 69, 'block_length': 2, 'dest_line': 11, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 2-line block from line 69 to line 11 with moving left 4 whitespaces.', 'move_type': 'u', 'updates': []}","69","11","2","0"
"634","25","okhttp","76275fc9733168320d9472b8982c7d38956058fb","pom.xml","{'src_line': 148, 'block_length': 2, 'dest_line': 68, 'mode': 'move', 'indent_offset': 6, 'edit_action': 'Move a 2-line block from line 148 to line 68 with moving right 6 whitespaces.', 'move_type': 'h', 'updates': []}","148","68","2","0"
"635","25","okhttp","76275fc9733168320d9472b8982c7d38956058fb","pom.xml","{'src_line': 150, 'block_length': 2, 'dest_line': 70, 'mode': 'move', 'indent_offset': 8, 'edit_action': 'Move a 2-line block from line 150 to line 70 with moving right 8 whitespaces.', 'move_type': 'h', 'updates': []}","150","70","2","0"
"636","25","okhttp","7ccbf48838b7cfe42759c67790636d442ea5daa3","pom.xml","{'src_line': 22, 'block_length': 3, 'dest_line': 7, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 3-line block from line 22 to line 7 with moving left 4 whitespaces.', 'move_type': 'h', 'updates': []}","22","7","3","0"
"637","25","okhttp","7ccbf48838b7cfe42759c67790636d442ea5daa3","pom.xml","{'src_line': 26, 'block_length': 4, 'dest_line': 12, 'mode': 'move', 'indent_offset': -2, 'edit_action': 'Move a 4-line block from line 26 to line 12 with moving left 2 whitespaces.', 'move_type': 'd', 'updates': [[26, 12], [27, 13], [29, 15]]}","26","12","4","0"
"638","25","okhttp","7ccbf48838b7cfe42759c67790636d442ea5daa3","pom.xml","{'src_line': 31, 'block_length': 3, 'dest_line': 17, 'mode': 'move', 'indent_offset': -2, 'edit_action': 'Move a 3-line block from line 31 to line 17 with moving left 2 whitespaces.', 'move_type': 'd', 'updates': [[31, 17]]}","31","17","3","0"
"639","25","okhttp","7ccbf48838b7cfe42759c67790636d442ea5daa3","pom.xml","{'src_line': 38, 'block_length': 5, 'dest_line': 29, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 5-line block from line 38 to line 29 with moving left 4 whitespaces.', 'move_type': 'd', 'updates': []}","38","29","5","0"
"640","25","okhttp","7ccbf48838b7cfe42759c67790636d442ea5daa3","pom.xml","{'src_line': 44, 'block_length': 2, 'dest_line': 38, 'mode': 'move', 'indent_offset': -4, 'edit_action': 'Move a 2-line block from line 44 to line 38 with moving left 4 whitespaces.', 'move_type': 'd', 'updates': []}","44","38","2","0"
